,Artist,Title,Year,Highest position,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,duration_ms,primary_genre,genres,artist_image,artist_image_meta,album_image,album_image_meta
177,The Killers,Mr. Brightside,2005,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,305,244,178,178,0.355,0.918,1,-4.36,1,0.0746,0.00119,0.0,0.0971,0.24,148.114,audio_features,3n3Ppam7vgaVa1iaRUc9Lp,spotify:track:3n3Ppam7vgaVa1iaRUc9Lp,https://api.spotify.com/v1/tracks/3n3Ppam7vgaVa1iaRUc9Lp,222200,rock,"['indie rock', 'modern rock', 'permanent wave', 'rock']",https://i.scdn.co/image/a841f0ee4f2d88c42f55f76c2cc6b588841f5d2f,"{'height': 500, 'url': 'https://i.scdn.co/image/a841f0ee4f2d88c42f55f76c2cc6b588841f5d2f', 'width': 500}",https://i.scdn.co/image/ac68a9e4a867ec3ce8249cd90a2d7c73755fb487,"{'height': 640, 'url': 'https://i.scdn.co/image/ac68a9e4a867ec3ce8249cd90a2d7c73755fb487', 'width': 629}"
178,Frans Halsema,Voor Haar,1977,36,177,141,123,127,110,100,50,56,36,53,69,57,98,109,88,110,115,151,132,179,0.405,0.227,3,-16.355,1,0.0319,0.86,0.0647,0.16399999999999998,0.317,84.975,audio_features,5qKdMteVok1Rog4vIKz75q,spotify:track:5qKdMteVok1Rog4vIKz75q,https://api.spotify.com/v1/tracks/5qKdMteVok1Rog4vIKz75q,172440,rock,"['dutch rock', 'nederpop', 'vintage dutch pop']",https://i.scdn.co/image/5aa58b7f3b1d707016ab7f6365f2e758e4ec023d,"{'height': 634, 'url': 'https://i.scdn.co/image/5aa58b7f3b1d707016ab7f6365f2e758e4ec023d', 'width': 640}",https://i.scdn.co/image/5aa58b7f3b1d707016ab7f6365f2e758e4ec023d,"{'height': 634, 'url': 'https://i.scdn.co/image/5aa58b7f3b1d707016ab7f6365f2e758e4ec023d', 'width': 640}"
179,Ike & Tina Turner,Proud Mary,1971,114,141,132,168,144,136,114,139,139,223,138,205,193,182,225,224,202,268,277,250,180,0.611,0.396,2,-13.741,1,0.17800000000000002,0.495,1.4e-06,0.065,0.754,99.71,audio_features,5YI7v4VBa23fbEt9wuUmkg,spotify:track:5YI7v4VBa23fbEt9wuUmkg,https://api.spotify.com/v1/tracks/5YI7v4VBa23fbEt9wuUmkg,297133,pop,"['brill building pop', 'classic soul', 'motown', 'soul', 'southern soul']",https://i.scdn.co/image/7f561a11aa499002532aeeebac1d9c858676a9c3,"{'height': 640, 'url': 'https://i.scdn.co/image/7f561a11aa499002532aeeebac1d9c858676a9c3', 'width': 640}",https://i.scdn.co/image/7f561a11aa499002532aeeebac1d9c858676a9c3,"{'height': 640, 'url': 'https://i.scdn.co/image/7f561a11aa499002532aeeebac1d9c858676a9c3', 'width': 640}"
180,Aretha Franklin,(you Make Me Feel Like) A Natural Woman,1967,182,0,965,902,970,779,406,498,677,578,588,815,436,684,1086,985,1080,1272,746,828,182,0.65,0.32299999999999995,0,-8.698,1,0.0283,0.213,0.0,0.187,0.276,110.962,audio_features,5K09WxKdlkroDyEVyOSySy,spotify:track:5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/tracks/5K09WxKdlkroDyEVyOSySy,166973,christmas,"['christmas', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",https://i.scdn.co/image/c5662abce23781f86275ea6540c6e299845f8d82,"{'height': 1000, 'url': 'https://i.scdn.co/image/c5662abce23781f86275ea6540c6e299845f8d82', 'width': 1000}",https://i.scdn.co/image/aa0f7a355022cddd3d6f0faf99dd36d3c9805a9c,"{'height': 640, 'url': 'https://i.scdn.co/image/aa0f7a355022cddd3d6f0faf99dd36d3c9805a9c', 'width': 640}"
181,Radiohead,Street Spirit (fade Out),1995,92,0,0,0,0,0,0,0,0,187,1078,92,132,142,125,99,141,134,145,152,183,0.488,0.453,4,-11.562,0,0.0304,0.314,0.691,0.179,0.129,138.077,audio_features,5gz38AxRkD6Ywxd4fr2pLj,spotify:track:5gz38AxRkD6Ywxd4fr2pLj,https://api.spotify.com/v1/tracks/5gz38AxRkD6Ywxd4fr2pLj,253853,rock,"['alternative rock', 'art rock', 'melancholia', 'modern rock', 'oxford indie', 'permanent wave', 'rock']",https://i.scdn.co/image/afcd616e1ef2d2786f47b3b4a8a6aeea24a72adc,"{'height': 640, 'url': 'https://i.scdn.co/image/afcd616e1ef2d2786f47b3b4a8a6aeea24a72adc', 'width': 640}",https://i.scdn.co/image/3a75fdf63322a8fdc86951eb836542093872530b,"{'height': 640, 'url': 'https://i.scdn.co/image/3a75fdf63322a8fdc86951eb836542093872530b', 'width': 640}"
182,Adele,Skyfall,2012,36,0,0,0,0,0,0,0,0,0,0,0,0,0,112,61,93,36,117,164,184,0.34600000000000003,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,audio_features,3mr584ZFSkZrWja9kJAzlb,spotify:track:3mr584ZFSkZrWja9kJAzlb,https://api.spotify.com/v1/tracks/3mr584ZFSkZrWja9kJAzlb,286482,pop,"['british soul', 'pop', 'uk pop']",https://i.scdn.co/image/ccbe7b4fef679f821988c78dbd4734471834e3d9,"{'height': 1000, 'url': 'https://i.scdn.co/image/ccbe7b4fef679f821988c78dbd4734471834e3d9', 'width': 1000}",https://i.scdn.co/image/992984e78573c212236292fc0d1e27100ef2cefd,"{'height': 640, 'url': 'https://i.scdn.co/image/992984e78573c212236292fc0d1e27100ef2cefd', 'width': 640}"
183,Volbeat,Lola Montez,2013,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,290,280,185,0.513,0.875,2,-4.819,1,0.0336,0.000139,3.28e-05,0.0715,0.677,151.986,audio_features,34rCwPVIy1OZKfIbXC9KmN,spotify:track:34rCwPVIy1OZKfIbXC9KmN,https://api.spotify.com/v1/tracks/34rCwPVIy1OZKfIbXC9KmN,267680,rock,"['alternative metal', 'danish metal', 'nu metal', 'post-grunge']",https://i.scdn.co/image/a184e5bb5f2331f8466ce419242396bd575dd100,"{'height': 640, 'url': 'https://i.scdn.co/image/a184e5bb5f2331f8466ce419242396bd575dd100', 'width': 640}",https://i.scdn.co/image/851f7d7dffae5b858b1665d555ed41f0178020af,"{'height': 640, 'url': 'https://i.scdn.co/image/851f7d7dffae5b858b1665d555ed41f0178020af', 'width': 640}"
184,Racoon,Love You More,2005,101,0,0,0,0,0,0,195,106,305,294,172,203,191,117,101,109,116,133,143,186,0.337,0.206,1,-10.969,1,0.0339,0.77,0.0,0.109,0.319,169.77200000000005,audio_features,2eFreVYQ9r8yxopGtiPMCy,spotify:track:2eFreVYQ9r8yxopGtiPMCy,https://api.spotify.com/v1/tracks/2eFreVYQ9r8yxopGtiPMCy,197360,rock,"['dutch indie', 'dutch pop', 'dutch rock', 'neo mellow']",https://i.scdn.co/image/4dc9cef3b68fa38ca0653822384a0f14a9d6a41c,"{'height': 640, 'url': 'https://i.scdn.co/image/4dc9cef3b68fa38ca0653822384a0f14a9d6a41c', 'width': 640}",https://i.scdn.co/image/93ee4ab316abae7fb0cb1ce1a03fde4756b26a7e,"{'height': 600, 'url': 'https://i.scdn.co/image/93ee4ab316abae7fb0cb1ce1a03fde4756b26a7e', 'width': 600}"
185,The Police,Roxanne,1979,88,88,186,217,221,309,232,391,363,341,303,249,207,210,219,201,287,299,233,228,187,0.615,0.616,0,-12.6,1,0.426,0.0302,2.68e-06,0.0473,0.7090000000000001,134.195,audio_features,7avW5jZNXipvuB23HuwQ47,spotify:track:7avW5jZNXipvuB23HuwQ47,https://api.spotify.com/v1/tracks/7avW5jZNXipvuB23HuwQ47,195107,rock,"['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,"{'height': 641, 'url': 'https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3', 'width': 1000}",https://i.scdn.co/image/444a9cbd924a76d75b5d671a663ad89008b663cc,"{'height': 635, 'url': 'https://i.scdn.co/image/444a9cbd924a76d75b5d671a663ad89008b663cc', 'width': 640}"
186,Sting,Fields Of Gold,1993,127,530,451,379,283,265,303,349,276,266,273,353,278,227,198,127,157,176,161,183,188,0.6509999999999999,0.339,2,-11.917,1,0.0246,0.3720000000000001,0.0141,0.0739,0.32,103.996,audio_features,0I1DJdLt9BKOb7GWmWxCjo,spotify:track:0I1DJdLt9BKOb7GWmWxCjo,https://api.spotify.com/v1/tracks/0I1DJdLt9BKOb7GWmWxCjo,222120,rock,"['permanent wave', 'soft rock']",https://i.scdn.co/image/335fa9efd698a9ac3017285711d83416984e6806,"{'height': 640, 'url': 'https://i.scdn.co/image/335fa9efd698a9ac3017285711d83416984e6806', 'width': 640}",https://i.scdn.co/image/1df4b1179ac505de4fc0745132c804c6c81e3f20,"{'height': 640, 'url': 'https://i.scdn.co/image/1df4b1179ac505de4fc0745132c804c6c81e3f20', 'width': 640}"
187,Aerosmith,Dream On,1973,133,0,0,0,0,0,0,0,1632,133,708,208,191,189,243,205,225,204,164,154,189,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,audio_features,5MxNLUsfh7uzROypsoO5qe,spotify:track:5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe,266960,rock,"['album rock', 'classic rock', 'hard rock', 'rock']",https://i.scdn.co/image/c9cffe61851b0d00f4f44c0e4e10d6e723e32c93,"{'height': 640, 'url': 'https://i.scdn.co/image/c9cffe61851b0d00f4f44c0e4e10d6e723e32c93', 'width': 640}",https://i.scdn.co/image/67272b180000fe6b4992ee8b42b62d20517bd97e,"{'height': 640, 'url': 'https://i.scdn.co/image/67272b180000fe6b4992ee8b42b62d20517bd97e', 'width': 640}"
188,Creedence Clearwater Revival,I Put A Spell On You,1972,36,56,36,38,54,53,49,56,60,61,54,83,53,77,132,152,143,152,148,157,190,0.391,0.732,4,-8.187999999999999,0,0.0295,0.00471,0.121,0.0979,0.622,100.354,audio_features,4SDywo3ykB2PEthjXvo1UP,spotify:track:4SDywo3ykB2PEthjXvo1UP,https://api.spotify.com/v1/tracks/4SDywo3ykB2PEthjXvo1UP,271787,rock,"['album rock', 'classic rock', 'rock', 'roots rock', 'southern rock']",https://i.scdn.co/image/a02c89d6abef58ad10832020c06f6a8a38dd9a32,"{'height': 640, 'url': 'https://i.scdn.co/image/a02c89d6abef58ad10832020c06f6a8a38dd9a32', 'width': 640}",https://i.scdn.co/image/081b67445e9d155699bd13d766427a6c7a23cc47,"{'height': 640, 'url': 'https://i.scdn.co/image/081b67445e9d155699bd13d766427a6c7a23cc47', 'width': 640}"
189,Imagine Dragons,Radioactive,2012,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,287,432,311,191,0.457,0.7929999999999999,9,-3.699,1,0.0634,0.114,0.000101,0.6709999999999999,0.195,136.382,audio_features,62yJjFtgkhUrXktIoSjgP2,spotify:track:62yJjFtgkhUrXktIoSjgP2,https://api.spotify.com/v1/tracks/62yJjFtgkhUrXktIoSjgP2,186813,rock,"['modern rock', 'rock']",https://i.scdn.co/image/01b36ca0f45f2f15117022a2754287a6ca1acdcc,"{'height': 640, 'url': 'https://i.scdn.co/image/01b36ca0f45f2f15117022a2754287a6ca1acdcc', 'width': 640}",https://i.scdn.co/image/cf52204e4853bab76ee053a7de88fdfc05cf2c64,"{'height': 640, 'url': 'https://i.scdn.co/image/cf52204e4853bab76ee053a7de88fdfc05cf2c64', 'width': 640}"
190,John Denver,"Take Me Home, Country Roads",1971,115,187,357,115,418,449,489,360,457,441,408,599,501,547,622,591,641,572,541,500,192,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267,audio_features,2xYlyywNgefLCRDG8hlxZq,spotify:track:2xYlyywNgefLCRDG8hlxZq,https://api.spotify.com/v1/tracks/2xYlyywNgefLCRDG8hlxZq,197813,rock,"['adult standards', 'christmas', 'folk', 'folk rock', 'mellow gold', 'soft rock']",https://i.scdn.co/image/425f10b361e89cbb3a04e860e3f1b85cdb7ac82e,"{'height': 640, 'url': 'https://i.scdn.co/image/425f10b361e89cbb3a04e860e3f1b85cdb7ac82e', 'width': 640}",https://i.scdn.co/image/09053135f1c8eeb7427972b747596a8272533aaa,"{'height': 640, 'url': 'https://i.scdn.co/image/09053135f1c8eeb7427972b747596a8272533aaa', 'width': 640}"
191,Tracy Chapman,Fast Car,1988,193,393,588,491,500,394,400,483,527,637,502,674,658,389,286,220,292,297,208,238,193,0.711,0.292,4,-15.523,0,0.037000000000000005,0.313,0.0,0.131,0.194,103.951,audio_features,2M9ro2krNb7nr7HSprkEgo,spotify:track:2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/tracks/2M9ro2krNb7nr7HSprkEgo,296800,folk,"['folk', 'folk-pop', 'lilith', 'singer-songwriter']",https://i.scdn.co/image/965060777aeacb43659097cddc16b741785a508f,"{'height': 697, 'url': 'https://i.scdn.co/image/965060777aeacb43659097cddc16b741785a508f', 'width': 1000}",https://i.scdn.co/image/5c69dfb7c6bd99518facb068fec7b92df2df10c8,"{'height': 640, 'url': 'https://i.scdn.co/image/5c69dfb7c6bd99518facb068fec7b92df2df10c8', 'width': 640}"
192,U2,Bad,1984,155,0,0,0,0,0,0,0,0,365,1608,171,162,213,166,171,155,159,188,158,194,0.384,0.7120000000000001,2,-7.92,1,0.032,0.0218,0.000589,0.0995,0.34700000000000003,98.437,audio_features,3fOsKEaGwhp9TRgJnrMA2z,spotify:track:3fOsKEaGwhp9TRgJnrMA2z,https://api.spotify.com/v1/tracks/3fOsKEaGwhp9TRgJnrMA2z,349507,rock,"['irish rock', 'permanent wave', 'rock']",https://i.scdn.co/image/e22d5c0c8139b8439440a69854ed66efae91112d,"{'height': 640, 'url': 'https://i.scdn.co/image/e22d5c0c8139b8439440a69854ed66efae91112d', 'width': 640}",https://i.scdn.co/image/bf674e74ce8e271a2d686a0aab5927ac87c4829d,"{'height': 640, 'url': 'https://i.scdn.co/image/bf674e74ce8e271a2d686a0aab5927ac87c4829d', 'width': 640}"
193,Marillion,Kayleigh,1985,38,38,55,68,73,66,103,121,115,154,111,173,198,217,159,174,163,172,191,173,195,0.562,0.6709999999999999,2,-7.21,1,0.0269,0.0188,0.00378,0.0947,0.595,106.002,audio_features,1Dsd1Nu06UbNmelEhPxKgB,spotify:track:1Dsd1Nu06UbNmelEhPxKgB,https://api.spotify.com/v1/tracks/1Dsd1Nu06UbNmelEhPxKgB,243413,rock,"['album rock', 'art rock', 'neo-progressive', 'progressive rock', 'soft rock', 'symphonic rock']",https://i.scdn.co/image/1c0407979edaed04b6e6c26cb262684d8c45d536,"{'height': 563, 'url': 'https://i.scdn.co/image/1c0407979edaed04b6e6c26cb262684d8c45d536', 'width': 1000}",https://i.scdn.co/image/5098c608fd62ba9b3aeadd038a7a4d5febb23bee,"{'height': 640, 'url': 'https://i.scdn.co/image/5098c608fd62ba9b3aeadd038a7a4d5febb23bee', 'width': 640}"
194,Sting,Englishman In New York,1988,154,154,280,272,234,219,252,322,249,332,256,331,262,260,230,194,317,242,242,240,196,0.682,0.499,9,-12.099,1,0.0384,0.4320000000000001,3.17e-05,0.0744,0.623,102.017,audio_features,5G3xgricwwcLyH30mVvMcG,spotify:track:5G3xgricwwcLyH30mVvMcG,https://api.spotify.com/v1/tracks/5G3xgricwwcLyH30mVvMcG,267227,rock,"['permanent wave', 'soft rock']",https://i.scdn.co/image/335fa9efd698a9ac3017285711d83416984e6806,"{'height': 640, 'url': 'https://i.scdn.co/image/335fa9efd698a9ac3017285711d83416984e6806', 'width': 640}",https://i.scdn.co/image/f4dd44544b4e17a46c26a24461e06d9993ec7f82,"{'height': 640, 'url': 'https://i.scdn.co/image/f4dd44544b4e17a46c26a24461e06d9993ec7f82', 'width': 640}"
195,Queen,Another One Bites The Dust,1980,197,0,0,713,498,438,521,567,638,869,620,617,686,476,337,420,512,540,524,692,197,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,audio_features,5vdp5UmvTsnMEMESIF2Ym7,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7,214653,rock,"['glam rock', 'rock']",https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982,"{'height': 806, 'url': 'https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982', 'width': 999}",https://i.scdn.co/image/6650028fd722f903a9e8ed1d4d7ff17a665a1405,"{'height': 640, 'url': 'https://i.scdn.co/image/6650028fd722f903a9e8ed1d4d7ff17a665a1405', 'width': 640}"
196,Abel,Onderweg,2000,198,0,0,435,584,410,503,341,367,282,361,576,615,454,382,484,423,422,393,321,198,0.621,0.6829999999999999,9,-6.318,0,0.0241,0.35200000000000004,0.0,0.0838,0.41,98.137,audio_features,1EtcyegB7JLkAwwqiPyeJ6,spotify:track:1EtcyegB7JLkAwwqiPyeJ6,https://api.spotify.com/v1/tracks/1EtcyegB7JLkAwwqiPyeJ6,189987,rock,"['dutch pop', 'dutch rock']",https://i.scdn.co/image/3200c66d274f1663e308dbaf0be4e6518bb7c8ba,"{'height': 541, 'url': 'https://i.scdn.co/image/3200c66d274f1663e308dbaf0be4e6518bb7c8ba', 'width': 640}",https://i.scdn.co/image/3200c66d274f1663e308dbaf0be4e6518bb7c8ba,"{'height': 541, 'url': 'https://i.scdn.co/image/3200c66d274f1663e308dbaf0be4e6518bb7c8ba', 'width': 640}"
197,Bon Jovi,Bed Of Roses,1993,80,0,0,0,0,0,0,112,112,80,160,151,127,133,157,188,203,212,200,209,199,0.313,0.58,5,-5.61,1,0.0279,0.103,0.0,0.214,0.181,165.03799999999995,audio_features,1zng9uqqXoPkmU05nsAlsw,spotify:track:1zng9uqqXoPkmU05nsAlsw,https://api.spotify.com/v1/tracks/1zng9uqqXoPkmU05nsAlsw,394400,rock,"['glam metal', 'rock']",https://i.scdn.co/image/255476a832d9647d73ed03ae51727cb911c565df,"{'height': 640, 'url': 'https://i.scdn.co/image/255476a832d9647d73ed03ae51727cb911c565df', 'width': 640}",https://i.scdn.co/image/eb4017dab5e3ef38924a18cd5817ac3d471d3d08,"{'height': 640, 'url': 'https://i.scdn.co/image/eb4017dab5e3ef38924a18cd5817ac3d471d3d08', 'width': 629}"
198,System of a Down,Chop Suey!,2001,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,922,237,174,200,0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.28600000000000003,127.288,audio_features,2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,210240,rock,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",https://i.scdn.co/image/76245f096873524d6b507c093854a41fb90b9ae0,"{'height': 454, 'url': 'https://i.scdn.co/image/76245f096873524d6b507c093854a41fb90b9ae0', 'width': 1000}",https://i.scdn.co/image/3b74b1b2557ec74868bea0dd5c99ed081d32b6f4,"{'height': 640, 'url': 'https://i.scdn.co/image/3b74b1b2557ec74868bea0dd5c99ed081d32b6f4', 'width': 640}"
199,U2,Beautiful Day,2000,54,0,0,0,0,807,71,54,59,262,121,118,137,121,96,139,182,191,184,208,201,0.536,0.928,11,-6.492000000000001,0,0.0589,0.0154,0.00134,0.2,0.389,136.25799999999998,audio_features,0gzqZ9d1jIKo9psEIthwXe,spotify:track:0gzqZ9d1jIKo9psEIthwXe,https://api.spotify.com/v1/tracks/0gzqZ9d1jIKo9psEIthwXe,248400,rock,"['irish rock', 'permanent wave', 'rock']",https://i.scdn.co/image/e22d5c0c8139b8439440a69854ed66efae91112d,"{'height': 640, 'url': 'https://i.scdn.co/image/e22d5c0c8139b8439440a69854ed66efae91112d', 'width': 640}",https://i.scdn.co/image/efbccd22c50f6b96e9d229977640670cdffddaf7,"{'height': 635, 'url': 'https://i.scdn.co/image/efbccd22c50f6b96e9d229977640670cdffddaf7', 'width': 640}"
200,Guns N' Roses,Knockin' On Heaven's Door,1992,100,0,0,100,145,134,121,151,176,271,157,212,175,212,222,226,300,325,264,278,202,0.496,0.7390000000000001,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,audio_features,4JiEyzf0Md7KEFFGWDDdCr,spotify:track:4JiEyzf0Md7KEFFGWDDdCr,https://api.spotify.com/v1/tracks/4JiEyzf0Md7KEFFGWDDdCr,336000,rock,"['glam metal', 'hard rock', 'rock']",https://i.scdn.co/image/80920b4fc80b6d970e2934eb8abe27014fc60632,"{'height': 640, 'url': 'https://i.scdn.co/image/80920b4fc80b6d970e2934eb8abe27014fc60632', 'width': 640}",https://i.scdn.co/image/799cd66e47e80c1649da9520ff54ee57411be183,"{'height': 640, 'url': 'https://i.scdn.co/image/799cd66e47e80c1649da9520ff54ee57411be183', 'width': 640}"
201,The Doors,The End,1967,102,0,109,158,122,102,123,145,151,106,127,142,143,113,124,120,152,181,229,244,203,0.34700000000000003,0.302,0,-12.104,1,0.0291,0.163,9.17e-05,0.14,0.0332,105.702,audio_features,5UgT7w6zVZjP3oyawMzbiK,spotify:track:5UgT7w6zVZjP3oyawMzbiK,https://api.spotify.com/v1/tracks/5UgT7w6zVZjP3oyawMzbiK,703373,rock,"['album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']",https://i.scdn.co/image/b8c3d75acf2d800defb05b8515445e6d064c97d5,"{'height': 1253, 'url': 'https://i.scdn.co/image/b8c3d75acf2d800defb05b8515445e6d064c97d5', 'width': 919}",https://i.scdn.co/image/ced9e563b1c1fe9a9ae16ee615e1cc2aac4ae133,"{'height': 623, 'url': 'https://i.scdn.co/image/ced9e563b1c1fe9a9ae16ee615e1cc2aac4ae133', 'width': 640}"
202,George Michael,Careless Whisper,1984,89,89,275,288,226,517,469,625,425,580,469,545,691,691,546,721,648,710,614,232,204,0.574,0.629,2,-8.815,0,0.0363,0.128,0.0,0.271,0.7859999999999999,153.119,audio_features,4jDmJ51x1o9NZB5Nxxc7gY,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,https://api.spotify.com/v1/tracks/4jDmJ51x1o9NZB5Nxxc7gY,300107,rock,"['dance rock', 'europop', 'new wave pop', 'soft rock']",https://i.scdn.co/image/3c6625e90191fcdffadb0ff5c613f4662a2e4b82,"{'height': 640, 'url': 'https://i.scdn.co/image/3c6625e90191fcdffadb0ff5c613f4662a2e4b82', 'width': 640}",https://i.scdn.co/image/9a60ed4162d22cdb7d07ddb182e4183845dd1b1a,"{'height': 550, 'url': 'https://i.scdn.co/image/9a60ed4162d22cdb7d07ddb182e4183845dd1b1a', 'width': 640}"
203,Ed Sheeran,Shape Of You,2017,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,205,0.825,0.652,1,-3.1830000000000003,0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,233713,pop,"['pop', 'uk pop']",https://i.scdn.co/image/f0370da3f52161b07a461b4be9a64d0adbfb498d,"{'height': 640, 'url': 'https://i.scdn.co/image/f0370da3f52161b07a461b4be9a64d0adbfb498d', 'width': 640}",https://i.scdn.co/image/3b673c999773ba34acd5d724d47666e407fa06f2,"{'height': 640, 'url': 'https://i.scdn.co/image/3b673c999773ba34acd5d724d47666e407fa06f2', 'width': 640}"
204,Within Temptation,Ice Queen,2002,206,0,0,0,0,0,0,0,0,0,0,0,0,379,206,216,218,229,296,245,206,0.159,0.556,8,-7.848,0,0.0322,0.0327,0.00236,0.108,0.15,88.195,audio_features,6WISqX9A2CwDs9Xnd9uz6p,spotify:track:6WISqX9A2CwDs9Xnd9uz6p,https://api.spotify.com/v1/tracks/6WISqX9A2CwDs9Xnd9uz6p,321333,metal,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']",https://i.scdn.co/image/df6601b36f688d7dc953dc07340260491f81f2c9,"{'height': 640, 'url': 'https://i.scdn.co/image/df6601b36f688d7dc953dc07340260491f81f2c9', 'width': 640}",https://i.scdn.co/image/875cc5383620ee41bf683a0fd12ad7231b298449,"{'height': 640, 'url': 'https://i.scdn.co/image/875cc5383620ee41bf683a0fd12ad7231b298449', 'width': 640}"
205,Elbow,One Day Like This,2008,139,0,0,0,0,0,0,0,0,0,0,0,0,228,285,237,177,142,183,139,207,0.425,0.6509999999999999,10,-6.131,1,0.0287,0.105,0.0,0.138,0.366,159.363,audio_features,1OZSVl0JJ1MBzibpuhmmXb,spotify:track:1OZSVl0JJ1MBzibpuhmmXb,https://api.spotify.com/v1/tracks/1OZSVl0JJ1MBzibpuhmmXb,394173,rock,"['britpop', 'chamber pop', 'indie rock', 'modern rock', 'rock']",https://i.scdn.co/image/5594de3ba3084bb1dceb56acde377214fdfbc14b,"{'height': 640, 'url': 'https://i.scdn.co/image/5594de3ba3084bb1dceb56acde377214fdfbc14b', 'width': 640}",https://i.scdn.co/image/d1b166609a24bb297fa76c2f4c4595f9dce02dfd,"{'height': 640, 'url': 'https://i.scdn.co/image/d1b166609a24bb297fa76c2f4c4595f9dce02dfd', 'width': 640}"
206,The White Stripes,Seven Nation Army,2003,137,0,0,0,0,0,0,0,0,0,0,0,0,1778,249,189,205,210,137,184,208,0.74,0.469,4,-7.627000000000002,0,0.0805,0.00601,0.447,0.306,0.313,123.909,audio_features,47wPvRG8FEwbZP22UBgTQr,spotify:track:47wPvRG8FEwbZP22UBgTQr,https://api.spotify.com/v1/tracks/47wPvRG8FEwbZP22UBgTQr,231920,rock,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",https://i.scdn.co/image/189146ab2ecdc0263ac26a01fefa8da86195abfb,"{'height': 1500, 'url': 'https://i.scdn.co/image/189146ab2ecdc0263ac26a01fefa8da86195abfb', 'width': 1000}",https://i.scdn.co/image/e058da64ba62dc5d1cab28459318b5557981dd15,"{'height': 637, 'url': 'https://i.scdn.co/image/e058da64ba62dc5d1cab28459318b5557981dd15', 'width': 640}"
207,John Miles,Music,1976,19,19,39,32,37,36,67,75,65,76,56,111,122,123,113,129,116,135,170,187,209,0.266,0.308,4,-12.955,1,0.0302,0.012,0.0241,0.632,0.124,87.249,audio_features,7MKHewi8B8hX5eABFi0o2A,spotify:track:7MKHewi8B8hX5eABFi0o2A,https://api.spotify.com/v1/tracks/7MKHewi8B8hX5eABFi0o2A,352213,,,https://i.scdn.co/image/eaa396c243e75c31f0e319e4f18db4ffc15f7d64,"{'height': 611, 'url': 'https://i.scdn.co/image/eaa396c243e75c31f0e319e4f18db4ffc15f7d64', 'width': 1000}",https://i.scdn.co/image/4d73d0fe2eca4ee097a21ca3b7121067fa3409dc,"{'height': 635, 'url': 'https://i.scdn.co/image/4d73d0fe2eca4ee097a21ca3b7121067fa3409dc', 'width': 640}"
